Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Ticker
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.06858444213867,166348800,-0.010364719542433676,AAPL
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,39.60164260864258,244439200,0.06833436465473408,AAPL
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,39.8868293762207,162958400,0.007201387336289056,AAPL
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,39.906009674072266,130672400,0.0004808679494339163,AAPL
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.03953552246094,125982000,0.028404890833401142,AAPL
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.741703033447266,144406400,0.0171095384498694,AAPL
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,41.75608825683594,112958400,0.00034462473601393206,AAPL
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,40.96523666381836,126966800,-0.018939791202498668,AAPL
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.01338577270508,95280000,0.0011753650853247866,AAPL
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.77750778198242,83973600,-0.005751244045782644,AAPL
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.128910064697266,89134000,0.008617551729586337,AAPL
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,40.9580192565918,89960800,-0.004155004541492868,AAPL
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.10725021362305,87342800,0.003643510104733183,AAPL
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,41.01578903198242,98507200,-0.0022249403977480098,AAPL
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.13853073120117,75891200,0.0029925475558458814,AAPL
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.40327072143555,104457600,0.006435329252864719,AAPL
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.16981506347656,68998800,-0.005638580090198464,AAPL
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.62950134277344,75652800,0.011165614384910816,AAPL
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,41.932762145996094,87493600,0.007284757045866064,AAPL
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,41.95682907104492,68280800,0.0005739408476130858,AAPL
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.08678436279297,111341600,0.003097357322403793,AAPL
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.67282485961914,112861600,-0.009835854875617223,AAPL
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.11085891723633,103544800,0.01051126385342882,AAPL
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.322654724121094,109744800,0.005029481998954699,AAPL
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.24563217163086,78949600,-0.0018198894420092815,AAPL
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.00254821777344,83241600,-0.005754061221521001,AAPL
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.516387939453125,99185600,-0.01157454247298717,AAPL
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.61506271362305,95997600,0.002376766839972344,AAPL
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.05670166015625,128044000,0.03464223895212992,AAPL
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.540462493896484,129870400,0.011235436414951838,AAPL
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.732994079589844,124130000,0.004421900335127349,AAPL
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.21916580200195,94318000,0.01111681769437789,AAPL
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.79438018798828,156171600,0.013008259553378698,AAPL
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.25165557861328,104879200,0.0102083205238237,AAPL
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.893062591552734,126585600,-0.00792441696276902,AAPL
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.285362243652344,124140800,0.00873853618918452,AAPL
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,46.95323181152344,204136800,0.03683021367693451,AAPL
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,45.98090744018555,169630800,-0.020708358803520288,AAPL
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.42494201660156,175381200,-0.012091223391082817,AAPL
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,44.955623626708984,199202000,-0.010331733383854513,AAPL
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.359962463378906,119393600,0.008994177013923021,AAPL
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.420127868652344,83121600,0.0013263989211191873,AAPL
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.71617126464844,94256000,0.006517889972749602,AAPL
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.02663040161133,111448000,0.006791013516107114,AAPL
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.695709228515625,91062800,0.014536776232936477,AAPL
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,47.01580047607422,93087200,0.006854832121558685,AAPL
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.09763717651367,76457200,0.0017406212296884327,AAPL
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.41291809082031,74106400,0.0066941981213415325,AAPL
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.15901565551758,103526800,0.015736166317966482,AAPL
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.01460647583008,143072800,-0.0029985907668973466,AAPL
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.2841682434082,86781200,0.005614161759584846,AAPL
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.88222885131836,83603200,-0.008324455131205832,AAPL
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,47.86298751831055,111042800,-0.00040184706245738333,AAPL
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,47.949623107910156,70146400,0.001810074842621745,AAPL
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,47.954437255859375,102785600,0.00010040012073475602,AAPL
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.88825225830078,115627200,0.019472963418568856,AAPL
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.06394577026367,96783200,0.003593777724648861,AAPL
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.22520065307617,77758000,0.003286626876027432,AAPL
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,49.9351921081543,93292000,0.014423332879472062,AAPL
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.8581657409668,70162400,-0.0015425267018231992,AAPL
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.40571212768555,74172800,-0.00907481465788229,AAPL
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.16984558105469,74596400,-0.004774074423242403,AAPL
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.24445724487305,88818800,0.0015174272551936596,AAPL
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.29619216918945,186139600,-0.019256280376251267,AAPL
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.66684341430664,259309200,0.04908567608834269,AAPL
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.33711624145508,127985200,-0.006507750446487437,AAPL
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,50.96287536621094,83569600,0.012431366186220094,AAPL
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.17584991455078,129772400,-0.01544311316825664,AAPL
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.82327651977539,155054800,-0.026956661363560674,AAPL
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,48.83290100097656,105358000,0.00019712894928858304,AAPL
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.308231353759766,139634400,-0.010744183459555412,AAPL
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.63898849487305,164834800,-0.013853598861566119,AAPL
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.870243072509766,229722400,-0.058119315918331416,AAPL
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.58055114746094,146118800,0.015830270270729807,AAPL
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.12657928466797,106178800,0.01197941059204255,AAPL
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.923622131347656,132125600,-0.004400004432753901,AAPL
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.66269302368164,131516400,-0.005681805910686344,AAPL
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.234825134277344,154449200,-0.03126990098161264,AAPL
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.082855224609375,113459200,0.019171096251828557,AAPL
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.15992736816406,118994400,-0.0204718146587467,AAPL
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.406131744384766,146118800,-0.017069675352834213,AAPL
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.23942947387695,94858800,-0.0038405235345436717,AAPL
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.06064987182617,111792800,-0.004134642945712086,AAPL
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.855289459228516,113924800,-0.004769096918159188,AAPL
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.07755661010742,84873600,0.005186457813810108,AAPL
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.297183990478516,108174400,-0.018115526530253723,AAPL
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.869544982910156,161584400,-0.010110342278687456,AAPL
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.40129852294922,123872000,0.036583954773434346,AAPL
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.10194778442383,119093600,0.016143509187959593,AAPL
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.74943542480469,90105200,0.014681610969788927,AAPL
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,45.940528869628906,122737600,0.02661694909706047,AAPL
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.527626037597656,104883600,0.012779503902421885,AAPL
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.06639862060547,107731600,0.011579627608174992,AAPL
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.91661071777344,73012800,-0.003182480649081443,AAPL
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,46.90694046020508,86698400,-0.00020611586004215532,AAPL
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.566280364990234,75046000,-0.007262466745275198,AAPL
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.8441276550293,58676400,0.005966705690496843,AAPL
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,47.94582748413086,106204000,0.023518419154151537,AAPL
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.805694580078125,84496800,-0.0029227340814821368,AAPL
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.18984603881836,86056000,0.008035684077275507,AAPL
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.02555847167969,191202400,-0.0034091739368981022,AAPL
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,47.977237701416016,72881600,-0.0010061469725992644,AAPL
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.250030517578125,84281200,-0.01515733749332604,AAPL
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.27198791503906,104270000,0.021628714019152673,AAPL
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.257503509521484,83598800,-0.0003000581940622027,AAPL
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.81777572631836,124442400,-0.009112112132289685,AAPL
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.69479751586914,109012000,0.018340915616199993,AAPL
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,48.979881286621094,67740800,0.005854501616092467,AAPL
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.38578414916992,45448000,0.008287134470040147,AAPL
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.342281341552734,69062000,-0.000880877126214874,AAPL
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.32513427734375,101354400,-0.02061410693940513,AAPL
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.61989212036133,82312000,0.006099472819380614,AAPL
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.100685119628906,71588400,0.009888812547698578,AAPL
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.74311065673828,80767200,-0.007282474002540451,AAPL
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.11759567260742,70380800,0.007682829651688872,AAPL
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.57905578613281,67789600,0.009395006152199459,AAPL
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.40752029418945,67467200,-0.003459837813033495,AAPL
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.129676818847656,56430000,-0.0056235057676933264,AAPL
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.687782287597656,74162400,0.011359844087879045,AAPL
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,48.94605255126953,83717200,-0.014927809255702362,AAPL
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.06467819213867,89111600,0.02285425652451578,AAPL
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.45606994628906,73420800,0.007817722360029977,AAPL
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.41500473022461,59966400,-0.0008138805917339287,AAPL
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.016361236572266,55638400,-0.0079072390409467,AAPL
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.190303802490234,70475600,0.003477713324550713,AAPL
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.65901184082031,86693600,0.009338617279037509,AAPL
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.44157409667969,135742800,-0.0042921828957867,AAPL
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.47079086303711,277125600,0.020404136563715314,AAPL
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.35702133178711,216071600,-0.021638865705672194,AAPL
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.29154968261719,163448400,-0.021158353313827982,AAPL
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.71125411987305,209572000,-0.05234762508702562,AAPL
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.59550857543945,143299200,0.018930222967192822,AAPL
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.0883674621582,133457600,0.010355155380629366,AAPL
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.14900207519531,108038000,0.022055949682046272,AAPL
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,48.743995666503906,98478800,-0.00824037908382691,AAPL
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.62031173706055,89927600,-0.002537418768243316,AAPL
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.67929458618164,188874000,0.042348203365212944,AAPL
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.17082595825195,146189600,-0.0297649886456981,AAPL
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,48.92588424682617,108909600,-0.004981443908095962,AAPL
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.08028030395508,110481600,0.023594791895944045,AAPL
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,51.01397705078125,97654400,0.01864400001675781,AAPL
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.016395568847656,107537200,4.740892998800206e-05,AAPL
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,51.569339752197266,86141600,0.010838558412136434,AAPL
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.52570343017578,89014800,-0.0008461679407021361,AAPL
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.14414978027344,187272000,-0.04622069164236964,AAPL
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.07785415649414,104174400,0.01899929860207883,AAPL
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.512786865234375,103493200,-0.011283776047869787,AAPL
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,49.84502410888672,63755200,0.006710130143888771,AAPL
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.252498626708984,50.68900680541992,83962000,0.016932135386062086,AAPL
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.62351608276367,84573600,-0.0012920103743134792,AAPL
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,49.88626480102539,80092000,-0.014563415163280191,AAPL
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.73265075683594,76752400,0.01696631245466884,AAPL
2019-09-05,53.0,53.49250030517578,52.877498626708984,53.31999969482422,51.72456741333008,95654800,0.01955183972642094,AAPL
2019-09-06,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,51.71970748901367,77449200,-9.395775662213168e-05,AAPL
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,51.940399169921875,109237600,0.004267071327792804,AAPL
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.553977966308594,127111600,0.011813132093563716,AAPL
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.22494125366211,177158400,0.03179518186853025,AAPL
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,54.10368347167969,128906800,-0.002236199416338347,AAPL
2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,53.05113983154297,159053200,-0.0194541955851798,AAPL
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,53.330039978027344,84632400,0.005257194235034124,AAPL
2019-09-17,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,53.5240478515625,73274800,0.003637872268895448,AAPL
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.026065826416016,101360000,0.009379297624233507,AAPL
2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,53.58711242675781,88242400,-0.008124844793780617,AAPL
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.80376434326172,221652400,-0.014618217851666504,AAPL
2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,53.04387283325195,76662000,0.004547185091376527,AAPL
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,52.79164505004883,124763200,-0.004755078574221527,AAPL
2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.60408401489258,87613600,0.015389536811620808,AAPL
2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.32761764526367,75334000,-0.005157561680414036,AAPL
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.06813049316406,101408000,-0.004865905576838636,AAPL
2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,54.317100524902344,103909600,0.02353521822102178,AAPL
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.46744918823242,139223200,0.0027679802838729284,AAPL
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.10206985473633,138449200,-0.02506780386901397,AAPL
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.553157806396484,114426000,0.008494733875612281,AAPL
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,55.05434799194336,138478800,0.028031777154466253,AAPL
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,55.06647491455078,122306000,0.00022027184136663713,AAPL
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,54.42137908935547,111820000,-0.011714856020770159,AAPL
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,55.0592041015625,74770400,0.011720118506364452,AAPL
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,55.801307678222656,113013600,0.013478283763260768,AAPL
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.28553009033203,166795600,0.0265983446242537,AAPL
2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,57.203067779541016,96427600,-0.001439496338097701,AAPL
2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,57.06968688964844,87360000,-0.0023317086839926837,AAPL
2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,56.839298248291016,73903200,-0.004036970481420488,AAPL
2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,57.05998992919922,67585200,0.003882730570390791,AAPL
2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.33403778076172,97433600,0.0048028023121375885,AAPL
2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,58.328369140625,87247200,0.017342775746328698,AAPL
2019-10-22,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,58.194984436035156,82293600,-0.0022867895426368356,AAPL
2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,58.97589111328125,75828800,0.013418796908596597,AAPL
2019-10-24,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,59.072906494140625,69275200,0.001645000677870767,AAPL
2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,59.80046081542969,73477200,0.012316209993175509,AAPL
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.399478912353516,96572800,0.01001694784213547,AAPL
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,59.0025749206543,142839600,-0.023127749060985803,AAPL
2019-10-30,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,58.99529266357422,124522000,-0.00012342269960030627,AAPL
2019-10-31,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,60.32915115356445,139162000,0.022609574929929988,AAPL
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,62.041351318359375,151125200,0.028380975565802657,AAPL
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.448768615722656,103272000,0.006566866915465042,AAPL
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.35904312133789,79897600,-0.001436785646437455,AAPL
2019-11-06,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,62.38571548461914,75864400,0.00042772245926459007,AAPL
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,63.105712890625,94940400,0.011541061930809615,AAPL
