Price,AAPL,MSFT,GOOGL,NVDA,AMD,CRM,JPM,BAC,GS,MS,V,JNJ,UNH,PFE,ABT,ABBV,AMZN,TSLA,HD,NKE,SBUX,PG,KO,WMT,COST,PEP,CAT,BA,HON,UPS,GE,XOM,CVX,COP,SLB,EOG,META,NFLX,DIS,CMCSA,VZ,LIN,APD,ECL,DD,FCX,PLD,AMT,EQIX,CCI,SPG
Ticker,AAPL,MSFT,GOOGL,NVDA,AMD,CRM,JPM,BAC,GS,MS,V,JNJ,UNH,PFE,ABT,ABBV,AMZN,TSLA,HD,NKE,SBUX,PG,KO,WMT,COST,PEP,CAT,BA,HON,UPS,GE,XOM,CVX,COP,SLB,EOG,META,NFLX,DIS,CMCSA,VZ,LIN,APD,ECL,DD,FCX,PLD,AMT,EQIX,CCI,SPG
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,40.52434158325195,79.6335220336914,53.466678619384766,4.929882049560547,10.979999542236328,103.83007049560547,88.11128234863281,25.350627899169922,218.6387481689453,42.214725494384766,109.10430145263672,114.76158905029297,199.3837432861328,25.560190200805664,51.77656555175781,71.66991424560547,59.45050048828125,21.368667602539062,158.68099975585938,58.65072250366211,49.685428619384766,74.823486328125,36.539886474609375,29.191186904907227,169.60879516601562,96.11446380615234,133.3538360595703,282.88641357421875,127.57176971435547,97.35519409179688,81.63468170166016,61.13518524169922,94.51472473144531,44.161136627197266,57.010005950927734,84.05331420898438,180.72962951660156,201.07000732421875,107.39927673339844,34.6383171081543,36.562740325927734,139.5880126953125,139.87376403808594,124.78072357177734,88.99674987792969,18.13694190979004,53.09701156616211,119.00682067871094,391.9257507324219,81.85662078857422,117.51321411132812
2018-01-03,40.51728820800781,80.00411987304688,54.37887191772461,5.254334926605225,11.550000190734863,104.7051773071289,88.20108032226562,25.265838623046875,216.6034698486328,42.32796859741211,110.19049835205078,115.85787963867188,201.47528076171875,25.749574661254883,51.891056060791016,72.79147338867188,60.209999084472656,21.149999618530273,159.5080108642578,58.64147186279297,50.616546630859375,74.73269653320312,36.45964431762695,29.44582176208496,171.64425659179688,95.86209106445312,133.55770874023438,283.8013000488281,126.5177001953125,99.51214599609375,82.40653228759766,62.33587646484375,95.20368194580078,44.97538375854492,58.49430465698242,85.30677795410156,183.96726989746094,205.0500030517578,107.86038970947266,34.08168029785156,35.8114013671875,140.75877380371094,140.63438415527344,125.5877914428711,90.42020416259766,17.861722946166992,52.997467041015625,119.47057342529297,393.7322998046875,81.5109634399414,116.96794891357422
2018-01-04,40.70549011230469,80.70825958251953,54.59010314941406,5.2820329666137695,12.119999885559082,106.08745574951172,89.464599609375,25.596498489379883,219.6306915283203,42.97506332397461,110.60018157958984,115.84965515136719,202.34983825683594,25.80569076538086,51.80299377441406,72.3763427734375,60.47949981689453,20.974666595458984,160.77389526367188,58.60451889038086,50.80622100830078,75.26097869873047,36.973167419433594,29.472475051879883,170.3113555908203,96.33428955078125,135.391845703125,282.7243957519531,128.22743225097656,100.15770721435547,84.1318359375,62.42219161987305,94.90736389160156,45.494266510009766,59.94578170776367,85.32217407226562,183.62855529785156,205.6300048828125,107.81236267089844,34.30096435546875,35.92750930786133,142.96617126464844,141.17529296875,126.60833740234375,92.15312194824219,18.10942268371582,51.93568420410156,117.72506713867188,392.8289489746094,80.5641098022461,113.54656219482422
2018-01-05,41.1689338684082,81.70890045166016,55.31398391723633,5.326794147491455,11.880000114440918,107.49956512451172,88.89026641845703,25.715198516845703,218.510498046875,42.95888137817383,113.24896240234375,116.80577850341797,206.20838928222656,25.854787826538086,51.95270538330078,73.63628387451172,61.457000732421875,21.10533332824707,162.4532928466797,59.103363037109375,51.39248275756836,75.31047821044922,36.96514129638672,29.64716339111328,169.095458984375,96.61109161376953,137.53176879882812,294.32232666015625,129.12376403808594,100.46470642089844,84.17725372314453,62.37184143066406,94.75179290771484,45.40645980834961,60.3558235168457,86.26036834716797,186.13897705078125,209.99000549316406,107.22636413574219,34.61301803588867,35.845542907714844,144.2174072265625,142.35842895507812,127.26703643798828,93.35375213623047,18.256206512451172,51.89421081542969,118.4840087890625,394.1794738769531,81.18030548095703,114.60299682617188
2018-01-08,41.01601791381836,81.79228210449219,55.509273529052734,5.490012168884277,12.279999732971191,108.2553482055664,89.02154541015625,25.537151336669922,215.33782958984375,42.780941009521484,113.7062759399414,116.95417022705078,202.62928771972656,25.567197799682617,51.80299377441406,72.45646667480469,62.34349822998047,22.42733383178711,162.06507873535156,59.62992858886719,51.13383865356445,75.70668029785156,36.908973693847656,30.08536720275879,169.75289916992188,96.0574722290039,140.9879150390625,295.5707092285156,128.4266357421875,101.68487548828125,82.99677276611328,62.65224838256836,95.21849822998047,45.86946487426758,61.33990478515625,86.6756362915039,187.5635223388672,212.0500030517578,105.68934631347656,34.140716552734375,35.78407669067383,144.16375732421875,142.51052856445312,126.82173919677734,93.03191375732422,18.173643112182617,52.499759674072266,119.74884796142578,401.8177490234375,81.42079162597656,115.35265350341797
2018-01-09,41.01131820678711,81.7366943359375,55.43852996826172,5.488526821136475,11.819999694824219,108.54373931884766,89.4728012084961,25.66432762145996,217.1593017578125,43.11256790161133,113.48716735839844,118.8086929321289,203.63902282714844,25.539146423339844,51.891056060791016,73.0026626586914,62.6349983215332,22.246000289916992,162.95960998535156,59.204986572265625,51.021759033203125,75.1536636352539,37.09351348876953,29.724143981933594,167.78053283691406,96.13076782226562,141.32757568359375,303.4614562988281,129.4806365966797,101.63764953613281,84.26803588867188,62.38621139526367,94.70732879638672,46.244659423828125,61.42189407348633,85.90662384033203,187.1550750732422,209.30999755859375,105.61249542236328,34.2503662109375,35.65282440185547,145.5669403076172,142.87388610839844,126.7845687866211,93.25474548339844,17.357154846191406,51.968875885009766,118.9393310546875,399.87091064453125,80.91729736328125,112.81727600097656
2018-01-10,41.00190734863281,81.3660888671875,55.30651092529297,5.531557083129883,11.960000038146973,108.19568634033203,90.45738983154297,25.901729583740234,217.4928436279297,43.62215042114258,113.36329650878906,118.6686019897461,202.12445068359375,25.58123207092285,51.811798095703125,72.60211181640625,62.71649932861328,22.31999969482422,161.86253356933594,59.3250732421875,51.573524475097656,74.67493438720703,36.96514129638672,29.510957717895508,166.99696350097656,95.64228820800781,140.85202026367188,305.2054748535156,130.376953125,102.17296600341797,85.94799041748047,61.8901252746582,95.31482696533203,46.02113723754883,61.99592971801758,86.13734436035156,187.1251983642578,212.52000427246094,105.16100311279297,34.65518569946289,35.70809555053711,145.33453369140625,142.27391052246094,125.35588836669922,91.84366607666016,17.898422241210938,50.965171813964844,116.03857421875,388.4881591796875,78.84326171875,112.44242858886719
2018-01-11,41.23480224609375,81.60697937011719,55.40166473388672,5.54144811630249,12.140000343322754,108.49401092529297,90.94145202636719,25.99498748779297,218.17698669433594,43.840538024902344,114.18269348144531,119.344482421875,203.19728088378906,25.644357681274414,52.165767669677734,72.81483459472656,63.83399963378906,22.530000686645508,164.29299926757812,59.389732360839844,51.72871780395508,74.4107894897461,36.941070556640625,29.61458969116211,170.5634765625,95.15381622314453,143.6798095703125,312.69598388671875,131.06582641601562,105.06204986572266,86.35659790039062,62.50127029418945,98.21145629882812,47.24251174926758,63.18499755859375,88.54435729980469,187.05545043945312,217.24000549316406,106.62116241455078,35.928714752197266,35.99822998046875,146.39801025390625,143.6429443359375,127.12786865234375,93.1062240600586,18.23786163330078,51.13935852050781,113.81244659423828,381.81451416015625,77.9189682006836,112.3401870727539
